0.004421391	0.016507804	-0.0033106646	-0.017004896	0.055993617	-0.033854004	-0.09413424	-0.1151599	0.03838306	-0.036719486	0.04126652	-0.017960927	-0.07208793	0.090450086	-0.010292357	-0.010696971
0.049324468	0.029387666	-0.012027866	0.0030984434	0.027440058	-0.0042634318	-0.04920537	-0.054879688	0.017880876	-0.06570611	-0.043446105	0.028735774	-0.08684006	0.09432082	-0.057241056	-0.020272821
0.0023134279	0.00012403789	-0.03147963	0.057747576	0.03389305	-0.09380128	-0.11841236	-0.01037002	-0.049509913	-0.08231825	-0.026017494	-0.07443956	-0.055531554	0.08742437	-0.004880126	-0.020140842
-0.036638163	0.07967254	0.0066591995	0.01646226	0.0140632875	0.020108169	-0.04543271	-0.041055035	-0.034034573	-0.044207357	0.047329184	0.021783102	-0.07340684	-0.00596296	-0.065324135	-0.0010814175
0.007419702	-0.019453488	-0.033164527	-0.002563292	0.00064494374	-0.0057219095	-0.015499693	-0.116368726	-0.008670138	-0.047005598	-0.03753782	0.0037704897	-0.012775971	0.0706572	-0.0017930921	0.048924636
0.0041813706	-0.007825279	0.05550378	-0.027156824	0.011696583	-0.017892232	-0.026972087	-0.021301532	0.02175772	-0.030019227	-0.050729204	0.07348501	-0.033270683	0.047348112	-0.06628895	-0.03503096
0.03470214	-0.0028880886	-0.0012573526	0.007823426	0.048648566	-0.04229168	-0.035166565	-0.06216341	-0.05099951	-0.05962847	-0.012179631	-0.05050878	-0.061958008	0.067671284	-0.08518079	-0.032290652
0.032284603	-0.01800993	0.03481051	0.012420209	0.023873124	-0.07375262	-0.073991	-0.042481296	-0.021616602	-0.06644824	0.0038052937	0.03782157	-0.06393043	0.0010498827	0.015327607	-0.0053928187
-0.04087733	-0.004440627	-0.070804454	0.0033479831	0.025003474	-0.00824537	-0.09167318	-0.025908077	-0.004642079	0.014388916	-0.039522525	0.052873787	-0.11037398	0.07108049	0.020980801	-0.0029036244
-0.023503263	0.067460634	-0.024169708	-0.0065447534	-0.05318632	-0.05437098	-0.15747876	-0.02523459	0.06129139	-0.0808804	-0.0537799	-0.031302158	-0.08437545	0.0767215	-0.0941499	0.011075211
-0.008541566	0.06942238	0.020084115	-0.005114453	0.11351884	-0.008400729	-0.050547898	-0.098926395	0.040840052	0.004631067	0.012992892	-0.05754484	-0.055338334	0.06262706	-0.050813697	-0.04611689
0.010650951	0.06329836	-0.0005297526	-0.047766693	0.05133642	0.03543057	-0.08766727	-0.050565112	0.0027571875	-0.011724498	-0.0075450228	0.009714477	-0.103206754	0.036112033	-0.01206136	-0.06402134
-0.011679444	-0.030521713	0.033834305	0.03190962	0.005677161	-0.09409775	0.026096748	0.007170603	0.0029541506	0.020130971	0.016495157	0.018365266	-0.110963054	0.09996453	0.003096192	-0.014494194
0.0960489	-0.06076814	-0.025010731	-0.05773312	0.074327365	-0.0049018445	0.003698643	-0.021630622	-0.0059994254	-0.0619515	0.13785914	-0.011344896	-0.03829353	0.10978022	-0.04433059	-0.0030963472
-0.039251328	0.02931158	-0.011197024	0.06341772	0.040729508	0.007858197	-0.12715249	-0.034840662	0.025256805	-0.021895973	-0.023541084	-0.035423152	-0.038683135	0.006698834	0.07804443	-0.02015367
-0.05147613	-0.016645223	0.03405732	0.029820608	0.13824588	-0.01187457	-0.0913338	-0.054884944	0.015574822	-0.012773753	0.016934345	-0.0024945545	0.0052999747	0.044809982	-0.038993645	0.023209363
0.0075623547	0.015380493	0.050764438	0.06406134	0.012937034	0.030992212	-0.053936884	0.02303139	0.042320173	-0.036696333	0.012673986	0.057323504	-0.10215868	-0.059624203	0.005444106	-0.07374665
0.067893386	0.07482221	-0.012538401	0.019639244	0.09898204	0.019788932	-0.10527873	-0.032224648	0.028157873	-0.074436896	-0.009697937	0.059709202	0.028132899	0.05631423	0.011887611	-0.016309831
-0.026639776	0.007105834	0.027515037	0.054686166	-0.054302707	-0.042535733	-0.06622939	-0.0166798	0.015282148	-0.0023594676	0.050566427	0.010026852	0.019074723	0.15040852	-0.08174715	0.060435906
0.02186749	0.08480051	-0.08112432	0.03861169	0.08435297	-0.011780794	-0.05193026	-0.021277014	0.06507179	0.069283366	-0.020171521	0.05034486	-0.018611055	0.008161905	-0.017360741	0.0059866062
0.023912013	-0.05544255	0.015044247	-0.022103576	0.0278873	-0.06335148	-0.05371566	0.033350788	-0.055377882	0.03919608	0.06259249	0.009077026	-0.06290291	0.017373376	-0.03548355	-0.06102181
-0.009252301	-0.011445099	0.038148295	0.007053161	0.091755584	0.00959574	-0.029787173	0.020223677	-0.041149028	-0.017583787	0.038556907	-0.032351717	-0.06690648	0.030272102	-0.0435449	0.013150073
-0.078993164	0.088776894	-0.005339693	0.036958795	0.021207597	0.009089109	-0.053429455	0.031188203	0.099514745	-0.1296699	-0.08882487	-0.059007827	-0.010437446	0.047865976	0.004816587	-0.021735393
0.02096625	-0.06543032	0.05431493	-0.03373836	0.12008922	-0.031455494	-0.0499833	-0.057115767	-0.0023833334	0.040135857	0.051647637	0.026669545	0.020504992	0.0020113674	-0.06408912	0.07651025
0.0273198	0.06519705	-0.050571397	0.00095465075	-0.018887518	0.08790289	-0.08626735	-0.0034079927	-0.028543664	0.05452422	-0.03537466	0.02132081	-0.03318714	0.013237174	-0.004092332	0.024086125
0.030916834	-0.026026411	-0.007577526	-0.026732558	0.104729846	-0.028921636	0.05187142	-0.004131915	-0.005709819	-0.065464415	0.024470948	-0.07629411	-0.05231178	0.0105586555	-0.025393225	0.0019497154
-0.008423612	-0.05169361	-0.042276356	-0.06023787	-0.009912448	0.012471952	0.0016510105	0.01182463	0.12670127	-0.028787864	-0.017905682	-0.035768412	-0.0027049764	0.055551253	0.015952142	0.0078689875
0.0084889345	-0.0984942	0.013383913	-0.037538726	-0.011049249	0.046018112	-0.03363655	-0.028330311	0.03894894	0.06332079	0.045171	0.007074326	-0.10992898	0.06704184	-0.114750974	-0.03503056
-0.049750447	-0.06338625	0.024611287	0.03660343	0.008846931	0.04378537	-0.05660217	-0.054939672	-0.020502215	0.070420176	0.005969536	0.07000717	-0.13076489	-0.0075102765	0.056368716	-0.0024861393
-0.08264144	0.041291628	-0.037491795	0.003284651	-0.015033373	0.007648083	-0.037212297	-0.02093808	-0.033663638	-0.0045131957	0.021366715	0.0555634	0.04632086	-0.008319932	0.008325042	-0.05230214
-0.035531495	-0.00920158	-0.03328254	-0.048967496	-0.033422742	-0.052589454	-0.05481822	0.036684416	0.045212027	-0.004123246	0.06260679	0.032291822	-0.07951758	0.0018468202	0.00737028	0.018927993
0.055854674	-0.021015158	0.006976817	-0.05786227	0.046643887	-0.09214293	-0.063021466	-0.06539952	-0.031862456	-0.08621067	0.044321924	0.016092885	0.008082622	0.028124683	-0.03538545	0.048158165
0.05900436	0.06397455	0.0658192	0.016615842	0.107618645	0.031475347	-0.088192225	-0.125281	0.045686074	-0.028631851	-0.03688042	0.048090763	-0.0255144	0.021033557	-0.03562812	-0.03568265
0.02595493	-0.06847281	0.10666987	-0.033923913	-0.014493391	-0.08631361	0.050766792	-0.01228344	-0.035761483	0.017385503	0.018702645	-0.0628492	-0.05630911	0.024934089	-0.054357607	-0.026418207
0.017292446	0.038871907	0.0050746053	-0.049665593	0.021768946	-0.01222794	-0.08949812	0.0055340375	-0.093769014	0.0013459504	-0.016499676	-0.066707894	-0.0065577356	0.0011219672	0.121408	0.05599262
-0.051143073	-0.04823252	-0.04826912	0.0058175763	0.12947166	-0.091750875	0.077688225	-0.022254303	0.04618314	-0.021237768	-0.042741396	-0.0005435593	-0.035384394	0.041420016	-0.009717165	-0.014446849
-0.028255247	-0.12297072	0.04585841	0.062431883	-0.07979496	0.008729558	-0.085686974	-0.033763867	0.04461376	-0.01756904	0.025015922	-0.005010992	-0.051775496	-0.053806126	-0.06375906	-0.025436211
-0.026882965	-0.047689527	-0.06960626	-0.022282807	-0.04240577	-0.03132321	0.002862369	0.08095704	-0.03533043	0.022912728	-0.062285177	0.043976855	-0.02234598	0.11703746	-0.06452048	0.017311245
-0.03857613	-0.049662795	0.044874918	0.019875297	0.00089310174	-0.0795959	0.012330636	-0.026723173	-0.026767183	0.023562381	-0.04532415	0.0897434	0.101904675	-0.008849029	-0.008237559	-0.018964427
